Brand,Model,Year,Price,Mileage,Transmission,Fuel Type,Previous Owners,Color,Body Type,Engine position,Engine capacity (litre),Cylinder layout and quantity,Seats (quantity),No of doors,Front tyres,Rear tyres,Driven wheels,Fuel capacity,Fuel consumption (average),Fuel range (average),Power maximum (detail),Torque maximum,Acceleration 0-100 km/h,Maximum/top speed,CO2 emissions (average)
Mazda,CX-5 2.0 Individual,2019,419900.0,54000.0,Automatic,Petrol,Unknown,White,SUV,Front,2.0,i4,5.0,5.0,225/55 R19,225/55 R19,Front Wheel Drive,56.0,6.9,812.0,121.0,210.0,10.4,,160.0
Toyota,Fortuner 2.8GD-6 VX,2023,2049900.0,150.0,Automatic,Diesel,1,White,SUV,Front,2.8,i4,7.0,5.0,265/60 R18,265/60 R18,4x2,80.0,7.6,1053.0,150.0,500.0,,180.0,201.0
Toyota,Fortuner 2.8GD-6,2021,639900.0,69971.0,Automatic,Diesel,Unknown,White,SUV,Front,2.8,i4,7.0,5.0,265/60 R18,265/60 R18,4x2,80.0,7.6,1053.0,150.0,500.0,,180.0,201.0
Ford,Ranger 2.2TDCi Hi-Rider XLS,2021,369900.0,65127.0,Manual,Diesel,Unknown,White,Single cab,Front,2.2,i4,2.0,2.0,255/70 R16,255/70 R16,4x2,80.0,6.5,1231.0,118.0,385.0,,,172.0
Volkswagen,Polo Hatch 1.0TSI Comfortline Auto,2021,279900.0,44788.0,Automatic,Petrol,Unknown,Reflex silver metallic,Hatchback,Front,1.0,i3,5.0,5.0,185/65 R15,185/65 R15,Front Wheel Drive,40.0,4.7,851.0,70.0,175.0,10.8,187.0,107.0
Suzuki,Jimny 1.5 GLX AllGrip Auto,2022,389900.0,15500.0,Automatic,Petrol,Unknown,Green,SUV,Front,1.5,i4,4.0,3.0,205/70 R15,205/70 R15,4x4,40.0,6.8,588.0,75.0,130.0,,,158.0
Volkswagen,T-Cross 1.0TSI 85kW Comfortline,2020,359990.0,18204.0,Automatic,Petrol,1,Pure white,SUV,Front,1.0,i3,5.0,5.0,205/60 R16,205/60 R16,Front Wheel Drive,40.0,5.3,755.0,85.0,200.0,10.2,193.0,126.0
Audi,A1 Sportback 40TFSI S Line,2022,619900.0,22000.0,Automatic,Petrol,Unknown,Grey,Hatchback,Front,2.0,i4,5.0,5.0,215/45 R17 (opt 215/40 R18),215/45 R17 (opt 215/40 R18),Front Wheel Drive,40.0,6.0,667.0,147.0,320.0,6.5,235.0,145.0
Ford,Ranger 2.0SiT Double Cab 4x4 XLT FX4,2023,649900.0,5123.0,Automatic,Diesel,Unknown,Sea grey,Double cab,Front,2.0,i4,5.0,4.0,265/60 R18,265/60 R18,4x4,80.0,7.5,1067.0,132.0,420.0,,,199.0
Renault,Kwid 1.0 Climber,2021,174950.0,35000.0,Manual,Petrol,1,White,Hatchback,Front,1.0,i3,5.0,5.0,155/80 R13,155/80 R13,Front Wheel Drive,28.0,4.7,596.0,50.0,91.0,,152.0,112.0
Jeep,Grand Cherokee L 3.6 4x4 Summit Reserve,2023,1589900.0,100.0,Automatic,Petrol,Unknown,Black,SUV,Front,3.6,V6,6.0,5.0,275/45 R21,275/45 R21,4x4,87.0,0.6,821.0,210.0,344.0,,,243.0
Toyota,Fortuner 2.4GD-6 Auto,2021,519900.0,44528.0,Automatic,Diesel,Unknown,White,SUV,Front,2.4,i4,7.0,5.0,265/65 R17,265/65 R17,4x2,80.0,7.2,1111.0,110.0,400.0,,170.0,190.0
Ford,EcoSport 1.5TDCi Ambiente,2018,174999.0,91000.0,Manual,Diesel,1,Silver,SUV,Front,1.5,i4,5.0,5.0,205/60 R16,205/60 R16,Front Wheel Drive,52.0,4.6,1130.0,74.0,205.0,14.5,160.0,121.0
Mercedes-Benz,GLA GLA45 AMG 4Matic,2018,679950.0,46000.0,Automatic,Petrol,Unknown,White,Hatchback,Front,2.0,i4,5.0,5.0,235/45 R19 (opt 235/40 R20),235/45 R19 (opt 235/40 R20),All Wheel Drive,56.0,7.5,747.0,265.0,450.0,4.8,250.0,175.0
Mercedes-Benz,C-Class C220d Avantgarde,2022,939700.0,4000.0,Automatic,Diesel,1,Cavansite blue metallic,Sedan,Front,2.0,i4,5.0,4.0,225/45 R18 (opt 225/40 R19),245/40 R18 (opt 255/35 R19),Rear Wheel Drive,66.0,4.7,1404.0,162.0,440.0,7.3,245.0,122.0
Kia,Sorento 2.2CRDi AWD SX,2022,829900.0,2568.0,Automatic,Diesel,Unknown,Mineral blue,SUV,Front,2.2,i4,7.0,5.0,235/55 R19,235/55 R19,4x4,80.0,6.8,1177.0,148.0,440.0,10.7,190.0,177.0
Volkswagen,Polo Vivo Hatch 1.4 Trendline,2022,229950.0,34000.0,Manual,Petrol,1,Silver,Hatchback,Front,1.4,i4,5.0,5.0,185/60 R14 (opt 185/60 R15),185/60 R14 (opt 185/60 R15),Front Wheel Drive,45.0,5.7,790.0,55.0,130.0,,171.0,134.0
Ford,Ranger 3.2TDCi Double Cab Hi-Rider Wildtrak Auto,2018,394999.0,52000.0,Automatic,Diesel,1,White,Double cab,Front,3.2,i5,5.0,4.0,265/60 R18,265/60 R18,4x2,80.0,8.5,941.0,147.0,470.0,,,225.0
Fiat,Doblo Cargo Maxi 1.6 Multijet,2023,439900.0,100.0,Manual,Diesel,Unknown,White,LCV,Front,1.6,i4,2.0,4.0,195/60 R16,195/60 R16,Front Wheel Drive,60.0,5.4,1111.0,77.0,290.0,,164.0,143.0
Toyota,Hilux 2.4GD-6 SRX,2018,205000.0,78100.0,Manual,Diesel,2,White,Single cab,Front,2.4,i4,2.0,2.0,265/65 R17,265/65 R17,4x2,80.0,,,110.0,400.0,13.2,175.0,
Volkswagen,Polo Hatch 1.0TSI Comfortline,2020,289995.0,68000.0,Manual,Petrol,1,Silver,Hatchback,Front,1.0,i3,5.0,5.0,185/65 R15,185/65 R15,Front Wheel Drive,40.0,4.5,889.0,70.0,175.0,10.8,187.0,103.0
BMW,M4 Coupe,2018,1029000.0,20900.0,Manual,Petrol,Unknown,Austin yellow metallic,Coupé,Front,3.0,i6,4.0,2.0,255/40 R18 (opt 255/35 R19),275/40 R18 (opt 275/35 R19),Rear Wheel Drive,60.0,8.8,682.0,317.0,550.0,4.3,250.0,204.0
Fiat,Fiorino 1.3 Multijet Panel Van (Aircon),2023,378900.0,100.0,Manual,Diesel,Unknown,White,Panel van,Front,1.2,i4,2.0,4.0,175/70 R14,175/70 R14,Front Wheel Drive,45.0,4.4,1023.0,59.0,200.0,,162.0,115.0
Renault,Kiger 1.0 Life,2023,259990.0,147.0,Manual,Petrol,Unknown,White,SUV,Front,1.0,i3,5.0,5.0,195/60 R16,195/60 R16,Front Wheel Drive,40.0,5.3,755.0,52.0,96.0,,,126.0
Mercedes-Benz,CLA CLA200,2020,699950.0,39600.0,Automatic,Petrol,Unknown,White,Sedan,Front,1.3,i4,5.0,4.0,205/55 R17 (opt 225/45 R18 / opt 225/40 R19),205/55 R17 (opt 225/45 R18 / opt 225/40 R19),Front Wheel Drive,43.0,5.5,782.0,120.0,250.0,8.2,229.0,124.0
BMW,M2 Competition Auto,2020,1050000.0,20000.0,Automatic,Petrol,Unknown,Blue,Coupé,Front,3.0,i6,4.0,2.0,245/35 R19,265/35 R19,Rear Wheel Drive,52.0,9.1,571.0,302.0,550.0,4.2,250.0,207.0
BMW,2 Series 220i Convertible M Sport Auto,2019,509000.0,66000.0,Automatic,Petrol,Unknown,White,Cabriolet,Front,2.0,i4,4.0,2.0,225/45 R17 (opt 225/40 R18),245/40 R17 (opt 245/35 R18),Rear Wheel Drive,52.0,5.7,912.0,135.0,270.0,7.7,226.0,131.0
BMW,M3 Competition,2019,1229900.0,19500.0,Automatic,Petrol,1,Austin yellow metallic,Sedan,Front,3.0,i6,5.0,4.0,265/30 R20,285/30 R20,Rear Wheel Drive,60.0,8.3,723.0,331.0,550.0,4.0,280.0,194.0
Toyota,Avanza 1.5 SX,2018,195000.0,85000.0,Manual,Petrol,1,Blue,MPV,Front,1.5,i4,7.0,5.0,185/70 R14,185/70 R14,Rear Wheel Drive,45.0,6.3,714.0,77.0,137.0,,165.0,150.0
Volkswagen,Polo Hatch 1.0TSI Comfortline,2020,289800.0,31000.0,Manual,Petrol,2,Silver,Hatchback,Front,1.0,i3,5.0,5.0,185/65 R15,185/65 R15,Front Wheel Drive,40.0,4.5,889.0,70.0,175.0,10.8,187.0,103.0
Ford,Fiesta 5-Door 1.5TDCi Trend,2018,189500.0,71395.0,Manual,Diesel,1,Red,Hatchback,Front,1.5,i4,5.0,5.0,195/50 R15,195/50 R15,Front Wheel Drive,40.0,3.6,1111.0,55.0,185.0,13.5,167.0,94.0
Hyundai,i20 1.4 Motion Auto,2023,319900.0,3000.0,Automatic,Petrol,1,Grey,Hatchback,Front,1.4,i4,5.0,5.0,185/65 R15,185/65 R15,Front Wheel Drive,37.0,6.9,536.0,74.0,133.0,12.5,173.0,151.0
Renault,Duster 1.5dCi Dynamique 4WD,2020,319900.0,49000.0,Manual,Diesel,1,Gold,SUV,Front,1.5,i4,5.0,5.0,215/65 R16,215/65 R16,All Wheel Drive,50.0,5.2,962.0,80.0,260.0,12.5,168.0,138.0
BMW,3 Series 320d M Sport,2021,649900.0,54000.0,Automatic,Diesel,1,Alpine white,Sedan,Front,2.0,i4,5.0,4.0,225/45 R18 (opt 225/40 R19),255/40 R18 (opt 255/35 R19),Rear Wheel Drive,59.0,4.8,1229.0,140.0,400.0,6.8,240.0,127.0
Mercedes-Benz,V-Class V300d Exclusive AMG Line,2022,1699950.0,46000.0,Automatic,Diesel,1,Grey,MPV,Front,2.0,i4,6.0,5.0,245/45 R19,245/45 R19,Rear Wheel Drive,70.0,8.0,874.0,174.0,550.0,7.8,220.0,205.0
Land,Rover Range Rover Sport SVR,2019,1999900.0,55000.0,Automatic,Petrol,Unknown,Black,SUV,Front,5.0,V8,5.0,5.0,275/45 R21 (opt 295/40 R22),275/45 R21 (opt 295/40 R22),All Wheel Drive,104.0,3.6,765.0,423.0,700.0,4.5,280.0,310.0
Volkswagen,T-Cross 1.0TSI 70kW Comfortline R-Line,2023,397950.0,11500.0,Manual,Petrol,1,Makena turquois metallic,SUV,Front,1.0,i3,5.0,5.0,205/55 R17,205/55 R17,Front Wheel Drive,40.0,4.8,833.0,70.0,175.0,10.8,180.0,110.0
Nissan,Patrol 5.6 V8 LE Premium 4WD,2022,1299900.0,11000.0,Automatic,Petrol,1,Silver,SUV,Front,5.6,V8,7.0,5.0,265/70 R18,265/70 R18,4x4,140.0,4.4,972.0,298.0,560.0,,210.0,334.0
Hyundai,Tucson 2.0 Elite Auto,2023,629900.0,1000.0,Automatic,Petrol,1,Polor white,SUV,Front,2.0,i4,5.0,5.0,225/55 R18,225/55 R18,Front Wheel Drive,62.0,9.0,689.0,115.0,196.0,11.1,181.0,204.0
Mazda,CX-3 2.0 Hikari,2020,389800.0,22000.0,Automatic,Petrol,Unknown,White,SUV,Front,2.0,i4,5.0,5.0,215/50 R18,215/50 R18,Front Wheel Drive,48.0,6.7,716.0,115.0,206.0,9.5,197.0,155.0
Toyota,Fortuner 2.4GD-6 Auto,2021,549900.0,72000.0,Automatic,Diesel,1,White,SUV,Front,2.4,i4,7.0,5.0,265/65 R17,265/65 R17,4x2,80.0,7.2,1111.0,110.0,400.0,,170.0,190.0
Volkswagen,Amarok 2.0BiTDI Double Cab Highline Plus Auto,2018,459900.0,131000.0,Automatic,Diesel,Unknown,Silver,Double cab,Front,2.0,i4,5.0,4.0,255/60 R18 (opt 245/65 R17 / opt 255/55 R19),255/60 R18 (opt 245/65 R17 / opt 255/55 R19),4x2,80.0,8.4,952.0,132.0,420.0,11.0,180.0,221.0
BMW,X4 xDrive20d M Sport,2020,759900.0,72000.0,Automatic,Diesel,1,Alpine white,SUV,Front,2.0,i4,5.0,5.0,245/50 R19 (opt 245/45 R20 / opt 245/40 R21),245/50 R19 (opt 275/40 R20 / opt 275/35 R21),All Wheel Drive,68.0,5.6,1214.0,140.0,400.0,8.0,213.0,148.0
Ford,Kuga 1.5T Ambiente,2018,229000.0,138100.0,Manual,Petrol,Unknown,Red,SUV,Front,1.5,i4,5.0,5.0,235/55 R17,235/55 R17,Front Wheel Drive,60.0,6.2,968.0,110.0,240.0,9.7,195.0,143.0
Ford,Ranger 2.0Bi-Turbo Double Cab 4x4 Wildtrak,2021,749950.0,32000.0,Automatic,Diesel,Unknown,Absolute black,Double cab,Front,2.0,i4,5.0,4.0,265/60 R18,265/60 R18,4x4,80.0,8.1,988.0,157.0,500.0,,,215.0
Toyota,Corolla Hatch 1.2T XR,2022,469900.0,20000.0,Automatic,Petrol,Unknown,Silver,Hatchback,Front,1.2,i4,5.0,5.0,205/55 R16,205/55 R16,Front Wheel Drive,50.0,6.1,820.0,85.0,185.0,10.4,190.0,140.0
Hyundai,Tucson 1.6T Elite Sport,2019,519900.0,98000.0,Automatic,Petrol,Unknown,Red,SUV,Front,1.6,i4,5.0,5.0,245/45 R19,245/45 R19,Front Wheel Drive,62.0,8.5,729.0,150.0,300.0,,,186.0
Ford,EcoSport 1.5 Ambiente Auto,2021,259900.0,12100.0,Automatic,Petrol,1,White,SUV,Front,1.5,i3,5.0,5.0,205/60 R16,205/60 R16,Front Wheel Drive,52.0,6.9,754.0,91.0,150.0,,,159.0
Mahindra,Pik Up 2.2CRDe S4,2022,259950.0,22000.0,Manual,Diesel,Unknown,White,Single cab,Front,2.2,i4,2.0,2.0,245/75 R16,245/75 R16,4x2,80.0,7.9,1013.0,103.0,320.0,,,210.0
Toyota,Hilux 2.8GD-6 Double Cab 4x4 Legend RS,2022,729900.0,55500.0,Manual,Diesel,1,White,Double cab,Front,2.8,i4,5.0,4.0,265/60 R18,265/60 R18,4x4,80.0,7.9,1013.0,150.0,420.0,,175.0,208.0
Haval,H6 C 2.0T City,2018,259900.0,75979.0,Manual,Petrol,1,White,SUV,Front,2.0,i4,5.0,5.0,225/65 R17,225/65 R17,Front Wheel Drive,61.0,9.7,629.0,140.0,310.0,9.0,190.0,223.0
Hyundai,Kona 2.0 Executive,2022,389900.0,32673.0,Automatic,Petrol,1,Red,SUV,Front,2.0,i4,5.0,5.0,215/55 R17,215/55 R17,Front Wheel Drive,50.0,6.5,769.0,110.0,180.0,9.7,195.0,148.0
Ford,Ranger 2.2TDCi SuperCab Hi-Rider XL,2019,214999.0,123000.0,Manual,Diesel,1,White,Supercab,Front,2.2,i4,2.0,4.0,255/70 R16,255/70 R16,4x2,80.0,6.9,1159.0,118.0,385.0,,,182.0
Toyota,Corolla 2.0 XR,2022,429900.0,19000.0,Manual,Petrol,1,White,Sedan,Front,2.0,i4,5.0,4.0,225/40 R18,225/40 R18,Front Wheel Drive,50.0,6.5,769.0,125.0,200.0,8.0,200.0,151.0
Toyota,Fortuner 2.4GD-6,2018,439900.0,49812.0,Manual,Diesel,1,White,SUV,Front,2.4,i4,7.0,5.0,265/65 R17,265/65 R17,4x2,80.0,7.0,1143.0,110.0,400.0,13.2,175.0,184.0
Ford,Figo Hatch 1.5 Trend,2018,125000.0,93000.0,Manual,Petrol,Unknown,White,Hatchback,Front,1.5,i3,5.0,5.0,175/65 R14,175/65 R14,Front Wheel Drive,42.0,5.7,737.0,88.0,150.0,,175.0,132.0
BMW,3 Series 320i M Sport Launch Edition,2019,549900.0,52000.0,Automatic,Petrol,2,Portimoa blue,Sedan,Front,2.0,i4,5.0,4.0,225/45 R18 (opt 225/40 R19),255/40 R18 (opt 255/35 R19),Rear Wheel Drive,59.0,6.3,937.0,135.0,300.0,7.1,235.0,144.0
BMW,M2 M2 Coupe Auto,2018,779995.0,48000.0,Automatic,Petrol,Unknown,Grey,Coupé,Front,3.0,i6,4.0,2.0,245/35 R19,265/35 R19,Rear Wheel Drive,52.0,7.9,658.0,272.0,465.0,4.3,250.0,185.0
Volkswagen,Polo Hatch 1.0TSI Highline Auto,2018,249950.0,89000.0,Automatic,Petrol,Unknown,White,Hatchback,Front,1.0,i3,5.0,5.0,195/55 R16,195/55 R16,Front Wheel Drive,40.0,4.8,833.0,85.0,200.0,9.5,200.0,109.0
Ford,Ranger 2.0SiT Double Cab Hi-Rider XLT,2019,379990.0,122000.0,Automatic,Diesel,1,White,Double cab,Front,2.0,i4,5.0,4.0,265/65 R17,265/65 R17,4x2,80.0,7.2,1111.0,132.0,420.0,,,189.0
Volkswagen,T-Cross 1.0TSI 85kW Comfortline,2023,399900.0,31500.0,Automatic,Petrol,1,White,SUV,Front,1.0,i3,5.0,5.0,205/60 R16,205/60 R16,Front Wheel Drive,40.0,5.3,755.0,85.0,200.0,10.2,193.0,126.0
Ford,Everest 2.0SiT XLT Sport,2022,649990.0,28000.0,Automatic,Diesel,1,White,SUV,Front,2.0,i4,7.0,5.0,265/50 R20,265/50 R20,4x2,80.0,7.1,1127.0,132.0,420.0,,,187.0
Toyota,Land Cruiser 79 Land Cruiser 79 4.2D Double Cab,2022,799900.0,11740.0,Manual,Diesel,Unknown,Silver,Double cab,Front,4.2,i6,5.0,4.0,265/70 R16 C,265/70 R16 C,4x4,130.0,3.0,1000.0,96.0,285.0,18.0,140.0,343.0
Volkswagen,Polo Hatch 1.0TSI 70kW Life,2023,349900.0,1400.0,Manual,Petrol,1,Pure white,Hatchback,Front,1.0,i3,5.0,5.0,185/65 R15 (opt 195/55 R16),185/70 R14 (opt 185/65 R15),Front Wheel Drive,40.0,5.4,741.0,70.0,175.0,10.8,187.0,124.0
Hyundai,Tucson 2.0 Premium Auto,2018,309900.0,115000.0,Automatic,Petrol,1,White,SUV,Front,2.0,i4,5.0,5.0,225/60 R17,225/60 R17,Front Wheel Drive,62.0,9.0,689.0,115.0,196.0,11.1,181.0,204.0
Toyota,Hilux 2.4GD,2018,214999.0,77000.0,Manual,Diesel,1,White,Single cab,Front,2.4,i4,2.0,2.0,205/70 R15,205/70 R15,4x2,80.0,,,110.0,343.0,12.4,175.0,
Nissan,Magnite 1.0 Turbo Acenta,2023,279900.0,1001.0,Manual,Petrol,Unknown,Blue,SUV,Front,1.0,i3,5.0,5.0,195/60 R16,195/60 R16,Front Wheel Drive,40.0,5.3,755.0,74.0,160.0,11.7,173.0,125.0
Toyota,Agya 1.0 Auto (Audio),2022,189900.0,6472.0,Automatic,Petrol,2,White/tusk white (w09),Hatchback,Front,1.0,i3,5.0,5.0,175/65 R14,175/65 R14,Front Wheel Drive,33.0,4.9,674.0,49.0,89.0,16.3,145.0,115.0
Isuzu,mu-X 3.0TD LSE,2022,699990.0,11800.0,Automatic,Diesel,1,White,SUV,Front,3.0,i4,7.0,5.0,265/60 R18,265/60 R18,4x2,80.0,7.6,1053.0,140.0,450.0,,,199.0
Volkswagen,T-Roc 2.0TSI 140kW 4Motion Design,2021,499900.0,24000.0,Automatic,Petrol,Unknown,Grey,SUV,Front,2.0,i4,5.0,5.0,215/65 R17 (opt 235/55 R18),215/65 R17 (opt 235/55 R18),All Wheel Drive,55.0,7.1,775.0,140.0,320.0,7.2,216.0,163.0
Ford,Ranger 2.2TDCi Double Cab Hi-Rider XL,2018,319900.0,79000.0,Manual,Diesel,1,White,Double cab,Front,2.2,i4,5.0,4.0,255/70 R16,255/70 R16,4x2,80.0,6.9,1159.0,118.0,385.0,,,182.0
BMW,X3 xDrive20d M Sport,2021,729990.0,35000.0,Automatic,Diesel,1,Alpine white,SUV,Front,2.0,i4,5.0,5.0,245/50 R19 (opt 245/45 R20 / opt 245/40 R21),245/50 R19 (opt 275/40 R20 / opt 275/35 R21),All Wheel Drive,68.0,5.5,1236.0,140.0,400.0,8.0,213.0,146.0
BMW,X3 xDrive20d M Sport,2021,729900.0,45000.0,Automatic,Diesel,Unknown,Phytonic blue,SUV,Front,2.0,i4,5.0,5.0,245/50 R19 (opt 245/45 R20 / opt 245/40 R21),245/50 R19 (opt 275/40 R20 / opt 275/35 R21),All Wheel Drive,68.0,5.5,1236.0,140.0,400.0,8.0,213.0,146.0
Toyota,Hilux 2.4GD,2018,209999.0,77000.0,Manual,Diesel,1,White,Single cab,Front,2.4,i4,2.0,2.0,205/70 R15,205/70 R15,4x2,80.0,,,110.0,343.0,12.4,175.0,
Volkswagen,Polo Hatch 1.0TSI Highline R-Line,2019,219900.0,123500.0,Manual,Petrol,Unknown,Blue,Hatchback,Front,1.0,i3,5.0,5.0,215/45 R17,215/45 R17,Front Wheel Drive,40.0,4.7,851.0,85.0,200.0,9.5,200.0,107.0
Kia,Picanto 1.0 STREET,2019,169900.0,80498.0,Manual,Petrol,2,White,Hatchback,Front,1.0,i3,5.0,5.0,175/65 R14,175/65 R14,Front Wheel Drive,35.0,5.0,700.0,49.0,95.0,,155.0,118.0
Renault,Kwid 1.0 Dynamique,2021,138792.0,16000.0,Manual,Petrol,1,White,Hatchback,Front,1.0,i3,5.0,5.0,165/70 R14,165/70 R14,Front Wheel Drive,28.0,4.7,596.0,50.0,91.0,,152.0,112.0
Land,Rover Range Rover Vogue SE Supercharged,2019,1799995.0,88750.0,Automatic,Petrol,2,Fuji white,SUV,Front,5.0,V8,5.0,5.0,275/45 R21 (opt 275/40 R22),275/45 R21 (opt 275/40 R22),All Wheel Drive,104.0,2.8,813.0,386.0,625.0,5.4,225.0,294.0
Ford,Ranger 3.0 V6 Ecoboost Double Cab Raptor 4wd,2023,1280000.0,400.0,Automatic,Petrol,1,White,Double cab,Front,3.0,V6,5.0,4.0,285/70 R17,285/70 R17,4x4,80.0,0.5,696.0,292.0,583.0,,,262.0
Volkswagen,Polo Hatch 1.0TSI Comfortline R-Line Auto,2018,299994.0,69646.0,Automatic,Petrol,1,Pure white,Hatchback,Front,1.0,i3,5.0,5.0,215/45 R17,215/45 R17,Front Wheel Drive,40.0,4.7,851.0,70.0,175.0,10.8,187.0,107.0
Audi,A4 40TFSI S Line,2023,799950.0,6000.0,Automatic,Petrol,Unknown,Daytona grey pearl e,Sedan,Front,2.0,i4,5.0,4.0,245/40 R18 (opt 245/35 R19),245/40 R18 (opt 245/35 R19),Front Wheel Drive,54.0,6.3,857.0,140.0,320.0,7.3,241.0,143.0
Haval,H6 GT 2.0T 4WD Super Luxury,2023,599950.0,500.0,Automatic,Petrol,Unknown,White,SUV,Front,2.0,i4,5.0,5.0,235/55 R19,235/55 R19,All Wheel Drive,60.0,8.4,714.0,155.0,325.0,,,193.0
Volkswagen,Polo Vivo Hatch 1.4 Trendline,2023,229995.0,5000.0,Manual,Petrol,1,Limestone gray metallic,Hatchback,Front,1.4,i4,5.0,5.0,185/60 R14 (opt 185/60 R15),185/60 R14 (opt 185/60 R15),Front Wheel Drive,45.0,5.7,790.0,55.0,130.0,,171.0,134.0
Volkswagen,Polo Vivo Hatch 1.4 Trendline,2023,229100.0,4000.0,Manual,Petrol,1,Pure white,Hatchback,Front,1.4,i4,5.0,5.0,185/60 R14 (opt 185/60 R15),185/60 R14 (opt 185/60 R15),Front Wheel Drive,45.0,5.7,790.0,55.0,130.0,,171.0,134.0
Volkswagen,Polo Vivo Hatch 1.6 Highline,2022,239995.0,15000.0,Manual,Petrol,1,Reflex silver metallic,Hatchback,Front,1.6,i4,5.0,5.0,195/55 R16,195/55 R16,Front Wheel Drive,45.0,6.2,726.0,77.0,153.0,,188.0,147.0
Ford,Ranger 3.0 V6 Ecoboost Double Cab Raptor 4wd,2023,1349995.0,100.0,Automatic,Petrol,1,Blue,Double cab,Front,3.0,V6,5.0,4.0,285/70 R17,285/70 R17,4x4,80.0,0.5,696.0,292.0,583.0,,,262.0
BMW,2 Series 220i Coupe M Sport,2022,739900.0,8500.0,Automatic,Petrol,1,Portimoa blue,Coupé,Front,2.0,i4,4.0,2.0,225/40 R19,255/35 R19,Rear Wheel Drive,52.0,6.3,825.0,135.0,300.0,7.5,236.0,145.0
Volvo,XC40 D4 AWD Inscription,2020,620000.0,41000.0,Automatic,Diesel,1,Blue,SUV,Front,2.0,i4,5.0,5.0,235/55 R18 (235/50 R19 / opt 245/45 R20),235/55 R18 (235/50 R19 / opt 245/45 R20),All Wheel Drive,54.0,5.0,1080.0,140.0,400.0,7.9,210.0,131.0
Land,Rover Range Rover Sport HSE TDV6,2021,1529995.0,35500.0,Automatic,Diesel,1,Blue,SUV,Front,3.0,V6,5.0,5.0,255/55 R20 (opt 275/45 R21),255/55 R20 (opt 275/45 R21),All Wheel Drive,86.0,7.8,1103.0,190.0,600.0,7.7,209.0,207.0
Ford,Ranger 3.0 V6 Ecoboost Double Cab Raptor 4wd,2023,1349995.0,250.0,Automatic,Petrol,1,Grey,Double cab,Front,3.0,V6,5.0,4.0,285/70 R17,285/70 R17,4x4,80.0,0.5,696.0,292.0,583.0,,,262.0
Ford,Ranger 3.0 V6 Ecoboost Double Cab Raptor 4wd,2023,1349995.0,100.0,Automatic,Petrol,1,Black,Double cab,Front,3.0,V6,5.0,4.0,285/70 R17,285/70 R17,4x4,80.0,0.5,696.0,292.0,583.0,,,262.0
Mercedes-AMG,C-Class C63 S,2019,1189950.0,70000.0,Automatic,Petrol,Unknown,White,Sedan,Front,4.0,V8,5.0,4.0,245/35 R19,265/35 R19,Rear Wheel Drive,66.0,9.9,667.0,375.0,700.0,4.0,290.0,227.0
BMW,2 Series 218i Gran Coupe M Sport,2021,599900.0,37500.0,Automatic,Petrol,1,Alpine white,Sedan,Front,1.5,i3,5.0,4.0,225/40 R18 (opt 235/35 R19),225/40 R18 (opt 235/35 R19),Front Wheel Drive,42.0,5.9,712.0,103.0,220.0,8.7,213.0,135.0
Suzuki,Swift 1.2 GL,2023,219900.0,101.0,Manual,Petrol,1,Grey,Hatchback,Front,1.2,i4,5.0,5.0,165/80 R14,165/80 R14,Front Wheel Drive,37.0,4.9,755.0,61.0,113.0,12.0,170.0,116.0
Volkswagen,Polo Hatch 1.0TSI Comfortline Auto,2021,349900.0,8500.0,Automatic,Petrol,1,Pure white,Hatchback,Front,1.0,i3,5.0,5.0,185/65 R15,185/65 R15,Front Wheel Drive,40.0,4.7,851.0,70.0,175.0,10.8,187.0,107.0
Honda,Jazz 1.5 Elegance Auto,2021,289900.0,11000.0,Automatic,Petrol,1,Silver,Hatchback,Front,1.5,i4,5.0,5.0,175/65 R15,175/65 R15,Front Wheel Drive,40.0,5.8,690.0,88.0,145.0,10.6,180.0,140.0
Ford,Ranger 3.0 V6 Ecoboost Double Cab Raptor 4wd,2023,1349995.0,100.0,Automatic,Petrol,1,Sedona orange metallic,Double cab,Front,3.0,V6,5.0,4.0,285/70 R17,285/70 R17,4x4,80.0,0.5,696.0,292.0,583.0,,,262.0
Renault,Sandero 66kW Turbo Stepway Expression,2019,179900.0,33000.0,Manual,Petrol,1,White,Hatchback,Front,0.9,i3,5.0,5.0,205/55 R16,205/55 R16,Front Wheel Drive,50.0,5.4,926.0,66.0,135.0,11.1,168.0,124.0
Toyota,Urban Cruiser 1.5 XR Auto,2022,319900.0,17000.0,Automatic,Petrol,1,Mystic pearl white (zhj),SUV,Front,1.5,i4,5.0,5.0,215/60 R16,215/60 R16,Front Wheel Drive,48.0,6.2,774.0,77.0,138.0,,165.0,145.0
Toyota,Starlet 1.4 XR,2020,239900.0,41769.0,Manual,Petrol,1,Iron grey metallic (ztn),Hatchback,Front,1.4,i4,5.0,5.0,185/55 R16,185/55 R16,Front Wheel Drive,37.0,5.1,726.0,68.0,130.0,10.9,180.0,120.0
Toyota,Urban Cruiser 1.5 Xs,2022,276900.0,19093.0,Manual,Petrol,1,Coffee brown(ztl),SUV,Front,1.5,i4,5.0,5.0,215/60 R16,215/60 R16,Front Wheel Drive,48.0,6.2,774.0,77.0,138.0,,170.0,147.0
